R1-PA1:VH,control_panel_log4,R1-PM3:V
-79.790103,0,132386.8656
129.442625,0,132186.2794
-78.512407,0,131083.0556
-142.597736,0,128600.8018
-9.854874,0,132261.4993
67.162113,0,131835.2537
-41.992077,0,131534.3744
99.138887,0,130782.1763
124.526647,0,130932.6159
-152.326559,0,132437.0121
-78.86191099999999,0,132060.9131
-76.002852,0,132111.0596
-162.84606499999998,0,131684.814
136.043099,0,116766.2184
-133.877318,0,131258.5685
-120.911284,0,131333.7883
102.072431,0,132085.9864
79.835939,0,131734.9606
115.456725,0,133063.8439
-71.310327,0,131935.5467
-71.13271,0,130481.2971
69.78053,0,130757.1031
144.1791,0,132462.0854
-179.74258999999998,0,132437.0121
-91.678977,0,132060.9131
-93.684329,0,131208.4219
-24.419461,0,130882.4694
-128.273791,0,125968.1085
102.656848,0,134668.5332
-177.86901799999998,0,131609.5942
78.174362,0,132311.6458
-74.793911,0,132311.6458
44.3985,0,126971.0393
102.421936,0,135671.464
40.697192,0,131935.5467
-137.62446200000002,0,132562.3785
-96.910081,0,134116.9212
-55.227402000000005,0,130782.1763
-46.180398,0,131760.0339
-92.899377,0,130932.6159
-51.909976,0,131459.1546
-93.701518,0,132462.0854
-7.202079,0,132161.2062
-105.527367,0,132386.8656
-134.794051,0,131233.4952
-52.150619,0,131885.4002
-112.586207,0,132035.8398
117.714179,0,130932.6159
169.211626,0,131459.1546
-111.944494,0,130907.5427
-90.653382,0,132035.8398
-3.3403440000000004,0,132687.7448
-53.852303000000006,0,132788.0379
-58.573475,0,132537.3052
-116.425024,0,132261.4993
-40.611249,0,131659.7408
-71.53950999999999,0,132311.6458
-125.615267,0,132963.5508
-41.608195,0,132286.5725
56.035272,0,131559.4477
-82.076204,0,132386.8656
28.052014,0,131584.521
-39.579924,0,132136.1329
-63.500912,0,137200.9334
163.207028,0,130732.0298
111.572071,0,132085.9864
-130.640107,0,132085.9864
-176.322032,0,131258.5685
-75.61896999999999,0,135320.4382
-108.208809,0,131860.3269
-50.821356,0,132411.9389
26.361788,0,122106.8249
140.122558,0,131133.2021
174.31095,0,130004.905
101.975028,0,130656.81
-105.578933,0,132161.2062
166.44423999999998,0,133841.1153
-173.508809,0,132085.9864
-11.493533,0,130882.4694
-38.439738,0,133139.0637
157.626419,0,131459.1546
-49.234263,0,131258.5685
172.110792,0,132035.8398
-177.42784,0,129904.6119
144.144722,0,132060.9131
-150.842599,0,130581.5902
-151.541607,0,131985.6933
-50.322883,0,131308.715
41.54517,0,130732.0298
-93.478064,0,131133.2021
-86.144205,0,132186.2794
-4.9618150000000005,0,131358.8615
172.67802,0,136774.6879
-134.93156100000002,0,132111.0596
-3.558068,0,130882.4694
123.163008,0,132512.232
-28.269738,0,132336.7191
-85.313416,0,131960.62
-136.68481200000002,0,132487.1587
-59.232377,0,131709.8873
-40.926375,0,131634.6675
-75.389787,0,131885.4002
-37.018803000000005,0,133490.0895
-153.506853,0,131358.8615
11.333105,0,131183.3486
-76.421111,0,132411.9389
-142.75243500000002,0,130406.0773
162.158515,0,134342.5807
-50.586444,0,131409.0081
107.171756,0,132462.0854
24.264763,0,132035.8398
33.340414,0,132085.9864
80.78132,0,130757.1031
-162.731473,0,131584.521
-150.69935900000002,0,131183.3486
-107.802009,0,133364.7231
-35.752565999999995,0,132111.0596
-161.889225,0,132537.3052
-28.825507,0,131885.4002
-91.644599,0,131383.9348
73.075037,0,131358.8615
11.441967,0,131183.3486
-125.661104,0,132186.2794
-134.192445,0,131960.62
-44.742274,0,137501.8127
163.487777,0,130832.3229
-25.066904,0,132261.4993
39.024155,0,131534.3744
-85.290497,0,132161.2062
61.707555000000006,0,127397.2849
-173.778099,0,132211.3527
130.370817,0,128726.1682
-40.084127,0,132035.8398
72.530727,0,139507.6743
122.928095,0,131760.0339
166.558831,0,131584.521
6.228051,0,133941.4083
-110.724094,0,130757.1031
72.834395,0,130656.81
79.70415899999999,0,131985.6933
60.871036,0,132161.2062
35.786944,0,129653.8792
28.063473,0,130681.8832
-143.03891399999998,0,132411.9389
-13.516074,0,132010.7666
-122.234816,0,132085.9864
-25.072633,0,132261.4993
78.0655,0,133239.3568
-18.638317,0,132336.7191
-116.516697,0,130882.4694
128.439949,0,130757.1031
165.034763,0,131810.1804
77.991015,0,131233.4952
5.059216999999999,0,124288.1994
178.83731699999998,0,131233.4952
-113.107598,0,134016.6282
-0.876625,0,131734.9606
-58.802659,0,132161.2062
-177.502325,0,131283.6417
-75.000175,0,131383.9348
139.503764,0,131133.2021
175.496973,0,132336.7191
-108.850522,0,131509.3012
-34.572273,0,133790.9687
57.169729,0,132311.6458
87.754216,0,130807.2496
-119.0549,0,131233.4952
119.507537,0,131935.5467
-91.329473,0,132136.1329
-41.613925,0,131760.0339
29.398464,0,130957.6892
-63.66707,0,131760.0339
-43.859919,0,132236.426
-32.30336,0,132361.7923
-162.565315,0,132060.9131
168.959524,0,131308.715
137.257769,0,134743.753
-91.953997,0,113205.8141
-57.026489,0,131233.4952
17.687207,0,140635.9714
-170.79298899999998,0,131659.7408
66.835527,0,132186.2794
-137.360902,0,133364.7231
-125.821532,0,126519.7204
4.451882,0,132111.0596
3.644012000000001,0,132161.2062
-5.213916,0,130857.3961
-176.098578,0,131032.909
158.623366,0,133866.1885
-133.195499,0,131283.6417
-27.55354,0,132487.1587
23.938177,0,131383.9348
-16.306379,0,133916.3351
12.513398,0,131684.814
109.916223,0,131785.1071
42.914539000000005,0,132186.2794
-28.653619,0,111601.1248
-91.392498,0,132035.8398
-155.941923,0,133565.3093
4.9045190000000005,0,132562.3785
-104.100702,0,131434.0813
-80.575055,0,131534.3744
38.921023,0,132386.8656
-97.809625,0,131559.4477
157.580582,0,131709.8873
68.858068,0,131860.3269
120.41281,0,130732.0298
-85.187365,0,129854.4653
175.58291599999998,0,130982.7625
-110.890252,0,132035.8398
156.870115,0,139181.7218
-145.869325,0,132236.426
-152.372396,0,131383.9348
102.868843,0,132085.9864
33.890454,0,131434.0813
176.93509699999998,0,132085.9864
134.163797,0,131634.6675
-161.642853,0,132311.6458
23.221979,0,132136.1329
-160.743309,0,132537.3052
89.46163,0,132487.1587
115.061384,0,131333.7883
96.990296,0,131634.6675
175.004229,0,131007.8358
-20.586374,0,131459.1546
157.219619,0,130807.2496
143.64051899999998,0,130807.2496
118.350162,0,130782.1763
-154.532447,0,130807.2496
-29.553163,0,131383.9348
-55.313346,0,130807.2496
-61.69609499999999,0,132085.9864
24.03558,0,132136.1329
16.455348,0,130706.9565
-155.254374,0,129704.0257
-178.149767,0,131985.6933
-93.552549,0,132161.2062
-139.83608,0,131760.0339
99.10451,0,131283.6417
-102.169834,0,137301.2265
124.675616,0,132035.8398
-25.290357,0,127648.0176
-128.182118,0,135997.4165
-173.061902,0,131057.9823
-162.37051,0,122984.3894
134.971668,0,131634.6675
41.843108,0,129929.6851
-170.111169,0,130205.4911
44.461525,0,132060.9131
-74.97152700000001,0,131835.2537
144.671843,0,132487.1587
97.47158,0,131885.4002
139.028209,0,130882.4694
-20.4947,0,125491.7164
-49.268641,0,131007.8358
-157.74674,0,131434.0813
15.991252,0,131634.6675
-109.28024,0,132386.8656
-88.338633,0,131108.1288
-156.245591,0,133063.8439
3.598175,0,131283.6417
5.683741,0,141538.6092
45.796517,0,131233.4952
110.460533,0,129954.7584
-161.344915,0,110497.9009
179.93166599999998,0,131534.3744
-34.027963,0,131158.2754
-33.575327,0,131509.3012
34.377468,0,131233.4952
13.246784,0,132286.5725
-171.612319,0,131684.814
-46.082995,0,132186.2794
-99.362341,0,132035.8398
-84.86077900000001,0,132035.8398
-73.183899,0,132035.8398
-158.348346,0,131684.814
-97.414284,0,131559.4477
2.228806,0,131935.5467
-24.362165,0,131760.0339
18.815934,0,131609.5942
-96.090752,0,131935.5467
-166.043169,0,115512.5549
-87.135421,0,132161.2062
-14.020276999999998,0,132060.9131
27.633754,0,131910.4735
25.909152,0,131409.0081
-152.72763,0,133113.9904
49.658252000000005,0,131935.5467
-25.307546,0,131258.5685
142.41439,0,131459.1546
158.881197,0,131484.2279
116.591182,0,131459.1546
-133.138203,0,130280.7109
-33.540949,0,126268.9877
47.016917,0,132010.7666
-85.445196,0,131910.4735
-83.680486,0,131935.5467
-86.34474,0,132161.2062
-28.160876,0,131935.5467
-32.326279,0,130907.5427
-78.48375899999999,0,131684.814
-52.77514300000001,0,130907.5427
-96.715276,0,130957.6892
39.339282,0,129904.6119
-154.154295,0,130832.3229
-94.509388,0,131032.909
-150.034728,0,132637.5983
-43.865649,0,132437.0121
-126.274169,0,132085.9864
64.572344,0,132462.0854
-56.522286,0,132236.426
41.424849,0,132035.8398
138.93080600000002,0,131133.2021
-152.504176,0,130706.9565
138.37503700000002,0,131258.5685
159.282267,0,131133.2021
16.105844,0,135345.5115
135.89413000000002,0,130581.5902
-56.075379000000005,0,131007.8358
-94.824515,0,132462.0854
-93.174397,0,131183.3486
-85.204554,0,132136.1329
-98.250803,0,134417.8005
-19.81861,0,132186.2794
-95.43758,0,131584.521
114.282162,0,130882.4694
-95.884487,0,131584.521
171.004984,0,131358.8615
110.689716,0,138504.7435
168.867851,0,129804.3188
-94.131236,0,119022.8127
-48.111266,0,132437.0121
-76.071606,0,131709.8873
-44.427147,0,128400.2157
-25.851856,0,132060.9131
-112.425779,0,132035.8398
-74.203764,0,129804.3188
-22.935501,0,131158.2754
-119.656506,0,131434.0813
-57.15254,0,131609.5942
156.956058,0,132060.9131
18.535185,0,132211.3527
-144.488497,0,131283.6417
111.486128,0,132261.4993
-167.704747,0,131709.8873
-69.012766,0,131835.2537
-87.777134,0,131233.4952
-174.60888799999998,0,131032.909
39.436685,0,131108.1288
102.261507,0,131233.4952
-20.660858,0,134467.947
-174.946933,0,131985.6933
-133.665324,0,132010.7666
-19.492024,0,131459.1546
9.940818,0,131734.9606
176.700184,0,132211.3527
134.53622,0,132035.8398
-150.567579,0,131158.2754
109.056787,0,131634.6675
-135.177933,0,131684.814
117.817311,0,131434.0813
131.637053,0,131308.715
162.399158,0,132010.7666
-65.99900799999999,0,132437.0121
-131.92926200000002,0,130857.3961
49.119672,0,121805.9457
149.639387,0,130406.0773
168.862121,0,132562.3785
-127.01901399999998,0,131609.5942
-26.149794,0,131910.4735
18.19714,0,132311.6458
-165.395727,0,111801.7109
-62.927955,0,131032.909
-149.032052,0,133214.2835
74.39856999999999,0,131459.1546
114.941063,0,131584.521
-92.429552,0,132085.9864
120.235193,0,131935.5467
-133.659594,0,132035.8398
162.347591,0,130907.5427
-144.230666,0,132035.8398
-101.55104,0,131459.1546
-14.696367,0,131083.0556
-47.171615,0,132035.8398
48.0597,0,131860.3269
-96.239721,0,134969.4124
-85.072773,0,131659.7408
48.724331,0,131684.814
137.847916,0,131258.5685
-164.049276,0,130832.3229
34.016504,0,131383.9348
104.375722,0,131734.9606
-146.396446,0,132512.232
80.345872,0,131634.6675
-172.471756,0,132161.2062
158.29105,0,131835.2537
157.093568,0,131910.4735
-85.02120699999999,0,131659.7408
-62.83628100000001,0,130957.6892
12.467562,0,131509.3012
133.791375,0,131584.521
110.91317,0,130029.9782
167.75631299999998,0,131709.8873
-110.706905,0,132010.7666
-146.287584,0,130957.6892
-145.00415900000002,0,130807.2496
-135.126366,0,132136.1329
-88.384469,0,132411.9389
67.08762800000001,0,132111.0596
23.668887,0,132136.1329
-58.590664,0,131559.4477
-169.131412,0,136473.8086
-60.040247,0,131108.1288
-117.857419,0,132035.8398
-154.778819,0,131333.7883
122.286382,0,132136.1329
-131.963639,0,130757.1031
-135.48733,0,132060.9131
-159.992735,0,131534.3744
137.813539,0,123260.1953
43.132263,0,131860.3269
-59.581881,0,131434.0813
-155.48355700000002,0,130656.81
-23.067281,0,130782.1763
156.915951,0,132637.5983
-135.561814,0,131484.2279
-54.201807,0,130807.2496
158.124892,0,131509.3012
-51.577661,0,132311.6458
34.89313,0,131358.8615
-58.934439000000005,0,130782.1763
-59.197999,0,132462.0854
-161.488155,0,131108.1288
-81.629297,0,133314.5766
-141.984671,0,132938.4775
-114.264973,0,131409.0081
149.627928,0,136599.175
59.587611,0,132161.2062
-82.94136999999999,0,131885.4002
-102.971975,0,132411.9389
-17.624182,0,131760.0339
-95.277152,0,130982.7625
-165.166544,0,132035.8398
-135.49305900000002,0,131484.2279
-127.414355,0,130656.81
-90.074695,0,131032.909
178.161226,0,137953.1315
117.69699,0,131434.0813
87.937562,0,139307.0881
-26.780047,0,131885.4002
-143.514469,0,131258.5685
56.270185,0,131258.5685
-109.750066,0,133540.236
15.681855,0,132161.2062
-89.977292,0,130055.0515
-103.86006,0,132035.8398
-139.14853,0,132236.426
-124.091199,0,132437.0121
-152.148943,0,132161.2062
69.620102,0,130732.0298
-74.329815,0,131910.4735
-176.064201,0,131032.909
-49.228534,0,131935.5467
35.97602,0,132411.9389
-166.083276,0,132010.7666
49.113942,0,130832.3229
-51.256804,0,132236.426
124.045363,0,130757.1031
-21.967202,0,131183.3486
-4.004975,0,131133.2021
-26.258656,0,132411.9389
-34.474871,0,131960.62
-80.98185500000001,0,131133.2021
162.817417,0,131208.4219
-71.493674,0,131684.814
-177.777345,0,131985.6933
56.493639,0,131534.3744
4.640958,0,130782.1763
-161.700149,0,132311.6458
-100.112916,0,131709.8873
14.982846,0,130732.0298
12.914469,0,131333.7883
-129.729104,0,132060.9131
-94.692735,0,132462.0854
7.179161,0,130757.1031
-146.29331399999998,0,116941.7313
-178.069553,0,131985.6933
-6.394209,0,130857.3961
-16.380863,0,123510.928
-156.291427,0,131709.8873
-84.17323,0,132813.1112
-126.108011,0,131760.0339
89.49600799999999,0,132010.7666
148.82005800000002,0,131283.6417
-132.937668,0,131083.0556
11.476345,0,131333.7883
178.934719,0,133841.1153
127.041932,0,122859.023
25.972177,0,131358.8615
75.767939,0,131935.5467
173.852584,0,131283.6417
-45.20637,0,135721.6105
-105.040353,0,131935.5467
-178.814398,0,129904.6119
-155.420532,0,131007.8358
-114.912415,0,130757.1031
150.177968,0,131935.5467
-134.36433300000002,0,131910.4735
4.3143720000000005,0,134116.9212
-62.784715000000006,0,130832.3229
112.517452,0,134066.7747
-104.335615,0,124087.6132
-122.383785,0,132211.3527
-111.360077,0,132386.8656
64.950496,0,131785.1071
59.793876,0,132035.8398
-106.56442,0,131910.4735
49.451987,0,131760.0339
129.912451,0,126494.6472
12.633719,0,131935.5467
120.750855,0,132537.3052
-6.760902000000001,0,132211.3527
163.355997,0,131007.8358
42.771299,0,126620.0135
-105.395586,0,132211.3527
-3.919031,0,132336.7191
40.04402,0,133239.3568
66.51467,0,126519.7204
-102.267237,0,131459.1546
-163.41902199999998,0,130807.2496
-30.057366,0,132462.0854
-106.919654,0,132211.3527
-93.203045,0,131183.3486
18.8675,0,119825.1573
87.198447,0,130757.1031
-104.375722,0,132060.9131
-85.59989499999999,0,131584.521
167.57296599999998,0,131007.8358
-144.070238,0,131985.6933
-16.885066000000002,0,132085.9864
-87.530762,0,129954.7584
-141.761218,0,131484.2279
60.607476,0,132236.426
-87.891726,0,130982.7625
-13.613477,0,136724.5413
-145.11875,0,132361.7923
54.797684,0,132186.2794
10.284592,0,132211.3527
-71.453567,0,129754.1723
-174.941204,0,131459.1546
117.863148,0,118721.9335
-95.953242,0,131860.3269
-14.301027,0,131785.1071
-84.287821,0,131835.2537
14.879714000000002,0,130907.5427
-28.430166,0,134167.0678
120.659182,0,133038.7706
35.540572,0,132286.5725
-62.83628100000001,0,131684.814
73.733939,0,130381.004
-55.238861,0,135470.8778
-134.329955,0,131785.1071
-23.737641,0,131935.5467
160.336509,0,130681.8832
38.050127,0,132236.426
-100.926516,0,131208.4219
-63.678529000000005,0,130982.7625
71.997877,0,130932.6159
34.131096,0,131358.8615
-85.032666,0,131333.7883
156.910222,0,132060.9131
-85.983776,0,134593.3134
-15.051601000000002,0,132060.9131
110.420426,0,133164.137
29.610459,0,130180.4178
-122.72756,0,132386.8656
153.741765,0,132211.3527
124.331842,0,130205.4911
0.80787,0,132085.9864
-93.924971,0,131383.9348
20.454593,0,134292.4341
-108.896359,0,129403.1465
-161.723067,0,131734.9606
-89.35276800000001,0,131760.0339
-165.21238,0,130832.3229
173.021795,0,127848.6037
-50.259858,0,133214.2835
-140.764271,0,131283.6417
-60.00014,0,132462.0854
-136.111854,0,133164.137
171.543564,0,131108.1288
-10.869009,0,132386.8656
-130.433842,0,131057.9823
109.234404,0,116465.3392
7.729201,0,131835.2537
-39.493981,0,132286.5725
-64.927577,0,134167.0678
13.30981,0,134944.3391
140.83875600000002,0,131308.715
-21.004633,0,125592.0094
-143.31393300000002,0,131484.2279
51.7209,0,131383.9348
120.01174,0,131960.62
-65.27135200000001,0,132311.6458
-108.678635,0,134192.141
-138.627139,0,131434.0813
-117.731368,0,132487.1587
174.98703999999998,0,131659.7408
152.704712,0,130807.2496
136.2952,0,130431.1505
-163.78571499999998,0,130481.2971
-53.147565,0,132361.7923
-58.212512,0,131885.4002
-126.692428,0,130907.5427
86.287444,0,131960.62
-80.449004,0,131484.2279
177.30178999999998,0,132411.9389
-73.355787,0,130130.2713
-127.196631,0,130907.5427
134.324226,0,132963.5508
-81.18812,0,133088.9172
-73.877178,0,130857.3961
174.648995,0,120502.1356
-126.789831,0,132035.8398
-58.934439000000005,0,130506.3704
21.606238,0,132261.4993
-116.573993,0,132311.6458
99.849355,0,132311.6458
20.884312,0,132286.5725
-50.489041,0,131910.4735
96.875704,0,132537.3052
-16.352215,0,129528.5128
-133.247065,0,132286.5725
139.079775,0,130882.4694
-160.691743,0,130932.6159
-118.865824,0,134568.2401
-57.679661,0,132060.9131
-30.968369,0,131559.4477
-129.769211,0,135119.85199999998
-4.514907,0,131584.521
-116.34481,0,130932.6159
123.036957,0,130481.2971
-41.642573,0,132286.5725
-140.65540900000002,0,132537.3052
-15.733421,0,131133.2021
27.731157,0,132010.7666
-124.429244,0,130832.3229
58.355751,0,131659.7408
-36.021857000000004,0,132035.8398
-71.06968499999999,0,133841.1153
32.727349,0,132361.7923
-131.362034,0,132462.0854
105.412775,0,131985.6933
-27.851478000000004,0,131133.2021
-31.965315000000004,0,131258.5685
9.047004,0,130832.3229
69.81490699999999,0,131308.715
9.155866,0,132386.8656
-50.168185,0,130029.9782
-15.538615,0,130957.6892
-102.599552,0,132386.8656
-89.87416,0,132437.0121
161.407941,0,131108.1288
36.296876,0,130982.7625
176.115767,0,130932.6159
57.56507,0,133640.5291
-57.645284,0,132437.0121
71.321786,0,129628.8059
-126.38876,0,132136.1329
-71.37335300000001,0,131760.0339
-8.164649,0,132211.3527
103.871519,0,132336.7191
54.516934,0,132361.7923
-25.084092,0,131885.4002
-104.79971,0,131233.4952
142.391471,0,130807.2496
55.92068100000001,0,131258.5685
-65.145301,0,132462.0854
-28.619242,0,131684.814
-146.241748,0,131835.2537
-37.534465,0,132361.7923
169.543941,0,131609.5942
-145.53701,0,132437.0121
101.253102,0,132060.9131
135.93423700000002,0,131057.9823
-62.303431,0,131434.0813
106.850899,0,132236.426
138.644327,0,132161.2062
-154.916329,0,131208.4219
-62.051329,0,133941.4083
-63.357673,0,132762.9647
3.11689,0,132361.7923
-157.39723600000002,0,127572.7978
-120.82534,0,136900.0542
-86.47652,0,130982.7625
-122.475458,0,131810.1804
96.044915,0,131760.0339
141.514846,0,126043.3283
-73.481837,0,132211.3527
-16.718908,0,131183.3486
18.827393,0,131860.3269
171.973282,0,130982.7625
76.581539,0,132336.7191
-45.160533,0,132512.232
-97.448662,0,136298.2957
130.777617,0,132060.9131
100.359287,0,131609.5942
-77.968097,0,131760.0339
-168.81628500000002,0,131734.9606
61.592963,0,132336.7191
-116.871931,0,132437.0121
-159.333833,0,131609.5942
-113.210731,0,131634.6675
155.638256,0,132060.9131
112.041897,0,139557.8208
27.026419,0,131383.9348
-16.060007000000002,0,132286.5725
-110.340212,0,141087.2903
-94.641169,0,131208.4219
-174.17344,0,132286.5725
20.420216,0,131835.2537
-31.09442,0,131358.8615
173.033254,0,131108.1288
26.814425,0,131007.8358
100.032702,0,133966.4816
-158.978599,0,131007.8358
-10.055409,0,132211.3527
50.013486,0,131659.7408
-102.77144,0,130932.6159
77.34930200000001,0,133339.6499
-138.36930800000002,0,131910.4735
54.860709,0,132186.2794
142.740976,0,131509.3012
90.739326,0,131133.2021
166.98282,0,117869.4423
-59.352698,0,134618.3866
-35.83851,0,131409.0081
129.293656,0,132261.4993
24.952312,0,131133.2021
54.236185,0,131358.8615
140.63822,0,131333.7883
-126.554918,0,132111.0596
-58.865684,0,132211.3527
-16.936632,0,131383.9348
-67.06470999999999,0,131760.0339
81.64075600000001,0,133866.1885
-172.322787,0,134116.9212
-84.402413,0,131709.8873
-0.085944,0,137226.0067
-143.210801,0,131258.5685
-138.054181,0,131333.7883
27.645214000000003,0,119975.597
-148.04083500000002,0,131308.715
-166.111924,0,132010.7666
3.0767830000000003,0,130155.3446
-77.985286,0,131985.6933
-2.755927,0,132411.9389
73.401623,0,131158.2754
-112.013249,0,131208.4219
9.104299,0,130882.4694
152.280723,0,131083.0556
-128.205036,0,131133.2021
-168.415214,0,109194.0909
61.243459,0,131258.5685
-23.737641,0,134066.7747
-146.419365,0,132085.9864
150.2811,0,131684.814
11.086733,0,138354.3039
90.68776,0,130330.8575
-145.319286,0,134894.1926
-121.266517,0,130681.8832
-10.943494,0,131609.5942
125.242844,0,132336.7191
-42.198342,0,131684.814
63.753014,0,130932.6159
-176.304843,0,131258.5685
-63.930631000000005,0,131057.9823
87.198447,0,132411.9389
-118.10379,0,130907.5427
171.486268,0,135521.0244
136.329578,0,130957.6892
-137.38382,0,133364.7231
-1.965245,0,122658.4368
117.038089,0,131258.5685
-45.590252,0,128801.388
-33.815969,0,132236.426
-33.346144,0,132111.0596
156.64666100000002,0,136373.5155
66.33705400000001,0,124639.2252
35.43744,0,132938.4775
43.017671,0,131709.8873
61.76485,0,131258.5685
106.850899,0,131860.3269
173.250978,0,130807.2496
-113.038843,0,131760.0339
70.9952,0,131910.4735
113.279486,0,133640.5291
-58.865684,0,131158.2754
62.72169,0,130631.7367
60.893954,0,124388.4925
-20.208221,0,132336.7191
10.628367,0,132186.2794
147.129832,0,131634.6675
135.384197,0,132111.0596
-62.102895,0,132136.1329
155.833061,0,131810.1804
165.94003700000002,0,132537.3052
-87.33022700000001,0,131233.4952
-141.646626,0,130882.4694
-64.29159399999999,0,131434.0813
-52.895464,0,130556.5169
-24.551242,0,134944.3391
157.334211,0,131734.9606
19.761314,0,130732.0298
169.847609,0,131409.0081
-173.927068,0,131659.7408
9.682987,0,130230.5644
0.389611,0,131609.5942
24.637185,0,131383.9348
-125.815802,0,125366.35
-144.969781,0,132111.0596
-176.339221,0,131258.5685
-130.548434,0,131057.9823
177.313249,0,132537.3052
36.680758,0,132411.9389
169.217355,0,130606.6634
168.363648,0,132838.1845
-157.443073,0,130531.4436
-141.13096399999998,0,131308.715
69.82636600000001,0,132386.8656
-64.537966,0,131634.6675
55.92068100000001,0,130807.2496
-37.952724,0,130932.6159
-69.694586,0,132286.5725
166.679152,0,131434.0813
-29.020312,0,132336.7191
49.721277,0,131885.4002
76.94823199999999,0,131559.4477
-161.132921,0,133364.7231
-15.223489,0,129929.6851
115.433807,0,131810.1804
-62.30916,0,125541.8629
-74.12928000000001,0,130706.9565
-60.05170699999999,0,131885.4002
-99.070132,0,126670.16
97.563253,0,132336.7191
162.34186200000002,0,138078.4979
-73.086496,0,124739.5183
-41.419119,0,131734.9606
19.692559,0,131935.5467
87.23855400000001,0,132261.4993
-83.239308,0,132361.7923
-92.922295,0,132136.1329
86.316092,0,135571.1709
-58.596394,0,131609.5942
-85.198824,0,131910.4735
-58.275537,0,130932.6159
171.956094,0,131108.1288
65.042169,0,132487.1587
169.796043,0,132161.2062
-104.26686,0,132437.0121
-50.941678,0,131308.715
49.085294,0,131684.814
-31.598622,0,131734.9606
-129.568676,0,133490.0895
-66.61780300000001,0,131484.2279
15.315162,0,132311.6458
-86.619759,0,131584.521
135.882671,0,132487.1587
-179.438922,0,132286.5725
-85.14152800000001,0,132462.0854
-147.175669,0,131734.9606
-118.951768,0,129378.0732
-63.18005600000001,0,132311.6458
112.591936,0,131810.1804
-97.013214,0,136147.8561
-102.777169,0,131358.8615
-172.494674,0,132512.232
-119.931526,0,131709.8873
-79.217145,0,132386.8656
104.135079,0,131459.1546
-52.57460699999999,0,131810.1804
129.78067,0,131985.6933
117.777204,0,130656.81
136.57022,0,132788.0379
88.768351,0,132111.0596
-47.853435,0,132411.9389
-104.67366,0,131183.3486
-82.563218,0,131183.3486
-68.81223100000001,0,131083.0556
-152.194779,0,131007.8358
25.513811,0,135270.2917
-87.845889,0,130982.7625
-110.225621,0,130681.8832
-99.127428,0,131810.1804
-27.066526,0,131835.2537
-86.591112,0,130982.7625
10.055409,0,135370.5847
-135.258147,0,132687.7448
106.174809,0,131584.521
119.433052,0,131960.62
127.591971,0,132186.2794
-14.553128,0,131158.2754
-117.737097,0,131684.814
-53.709064,0,134292.4341
13.092086,0,134292.4341
97.007484,0,136900.0542
-128.9728,0,131308.715
-144.528604,0,131258.5685
-49.853058,0,131007.8358
-123.575537,0,131233.4952
102.118268,0,131007.8358
-174.763587,0,131333.7883
132.857453,0,132487.1587
-157.706633,0,130982.7625
-112.729446,0,132386.8656
-162.702825,0,130782.1763
-173.268167,0,132712.8181
20.09363,0,132261.4993
-136.97701999999998,0,132085.9864
-57.67393199999999,0,131835.2537
174.362516,0,131684.814
-29.684943,0,134743.753
-38.69184,0,132286.5725
-130.141634,0,130205.4911
-146.402176,0,130506.3704
65.77555500000001,0,130381.004
119.398675,0,131434.0813
126.079363,0,127447.4314
130.130174,0,132336.7191
122.389515,0,132186.2794
19.360244,0,134141.9945
-7.368237,0,132712.8181
120.894095,0,120502.1356
-77.223252,0,131760.0339
-67.677775,0,133816.042
0.790682,0,131709.8873
-87.599517,0,132161.2062
-9.534018,0,131960.62
139.96786,0,129578.6594
-40.73157,0,132487.1587
-93.386391,0,131083.0556
47.085672,0,131258.5685
59.942845,0,131910.4735
131.786023,0,132111.0596
-34.474871,0,131108.1288
-141.21690800000002,0,131383.9348
0.888085,0,132035.8398
-69.757612,0,130481.2971
-170.798719,0,131835.2537
-80.534948,0,130857.3961
-128.468597,0,133941.4083
-101.27602,0,131534.3744
119.627858,0,131158.2754
149.04351100000002,0,130957.6892
168.16884199999998,0,131409.0081
67.253786,0,130857.3961
-144.76351699999998,0,132336.7191
-32.051259,0,131885.4002
64.8932,0,131835.2537
172.666561,0,131835.2537
-147.588198,0,125867.8154
122.750478,0,131785.1071
-159.45415400000002,0,144848.2808
-86.06971999999999,0,131584.521
52.861086,0,131584.521
-86.814565,0,137251.08
67.093358,0,131634.6675
-11.585207,0,132311.6458
-175.353733,0,131684.814
-118.24703,0,131734.9606
-157.47172,0,132361.7923
160.611529,0,130381.004
2.526744,0,131609.5942
-30.870966,0,131960.62
72.88023199999999,0,131333.7883
134.163797,0,131584.521
-20.941607,0,131960.62
157.145135,0,134091.848
65.122383,0,132186.2794
68.949741,0,131308.715
-175.789181,0,131860.3269
-130.46822,0,132462.0854
-95.941783,0,135169.9986
-23.233439,0,132035.8398
12.095139,0,131158.2754
125.838721,0,130506.3704
86.39630600000001,0,132311.6458
-126.193954,0,131860.3269
-175.898043,0,143243.5915
-4.646688,0,131634.6675
98.101834,0,131233.4952
-58.052084,0,130832.3229
-159.614583,0,129979.8317
-24.184549,0,131835.2537
36.365631,0,131935.5467
-91.736273,0,131785.1071
149.169562,0,131760.0339
-5.597798,0,130857.3961
55.244591,0,131383.9348
-31.633000000000003,0,131258.5685
79.27444100000001,0,132612.525
-142.66649099999998,0,131434.0813
-110.248539,0,130681.8832
-126.898693,0,132261.4993
